Län,Kommun,År,Value,Emission type
Skåne län,Eslöv,2000,811.259832315762,Kväveoxider (NOx)
Skåne län,Helsingborg,2000,4042.09044037846,Kväveoxider (NOx)
Skåne län,Hässleholm,2000,1209.94904765146,Kväveoxider (NOx)
Skåne län,Höganäs,2000,1051.24992924046,Kväveoxider (NOx)
Skåne län,Hörby,2000,433.463184683639,Kväveoxider (NOx)
Skåne län,Höör,2000,400.431929948756,Kväveoxider (NOx)
Skåne län,Klippan,2000,469.307990557722,Kväveoxider (NOx)
Skåne län,Kristianstad,2000,1716.19531155881,Kväveoxider (NOx)
Skåne län,Kävlinge,2000,674.529525802783,Kväveoxider (NOx)
Skåne län,Landskrona,2000,1661.70822846575,Kväveoxider (NOx)
Skåne län,Lomma,2000,549.653036642948,Kväveoxider (NOx)
Skåne län,Lund,2000,1098.70382267178,Kväveoxider (NOx)
Skåne län,Malmö,2000,4355.70027577881,Kväveoxider (NOx)
Skåne län,Osby,2000,274.57467325922,Kväveoxider (NOx)
Skåne län,Perstorp,2000,253.651724611148,Kväveoxider (NOx)
Skåne län,Simrishamn,2000,504.365587130503,Kväveoxider (NOx)
Skåne län,Sjöbo,2000,521.33580563846,Kväveoxider (NOx)
Skåne län,Skurup,2000,649.59681865807,Kväveoxider (NOx)
Skåne län,Staffanstorp,2000,427.962324257502,Kväveoxider (NOx)
Skåne län,Svalöv,2000,351.411612805387,Kväveoxider (NOx)
Skåne län,Svedala,2000,579.803128324513,Kväveoxider (NOx)
Skåne län,Tomelilla,2000,413.968993760679,Kväveoxider (NOx)
Skåne län,Trelleborg,2000,3622.93075753353,Kväveoxider (NOx)
Skåne län,Vellinge,2000,1835.74857498832,Kväveoxider (NOx)
Skåne län,Ystad,2000,1736.81414122013,Kväveoxider (NOx)
Skåne län,Åstorp,2000,358.186552840846,Kväveoxider (NOx)
Skåne län,Ängelholm,2000,1069.82264769476,Kväveoxider (NOx)
Skåne län,Örkelljunga,2000,507.567244694071,Kväveoxider (NOx)
Skåne län,Östra Göinge,2000,295.154718980284,Kväveoxider (NOx)
Stockholms län,Alla,2000,30638.4098524937,Kväveoxider (NOx)
Stockholms län,Botkyrka,2000,750.67672706452,Kväveoxider (NOx)
Stockholms län,Danderyd,2000,336.800299883536,Kväveoxider (NOx)
Stockholms län,Ekerö,2000,377.036793406703,Kväveoxider (NOx)
Stockholms län,Haninge,2000,1241.23520164807,Kväveoxider (NOx)
Stockholms län,Huddinge,2000,851.266380254676,Kväveoxider (NOx)
Stockholms län,Järfälla,2000,511.859841515035,Kväveoxider (NOx)
Stockholms län,Lidingö,2000,474.189949858576,Kväveoxider (NOx)
Stockholms län,Nacka,2000,838.109541138852,Kväveoxider (NOx)
Stockholms län,Norrtälje,2000,4821.05041404906,Kväveoxider (NOx)
Stockholms län,Nykvarn,2000,254.607890712664,Kväveoxider (NOx)
Stockholms län,Nynäshamn,2000,1284.24185289042,Kväveoxider (NOx)
Stockholms län,Salem,2000,284.850317140288,Kväveoxider (NOx)
Stockholms län,Sigtuna,2000,2208.16417846966,Kväveoxider (NOx)
Stockholms län,Sollentuna,2000,938.433087279638,Kväveoxider (NOx)
Stockholms län,Solna,2000,815.965606164404,Kväveoxider (NOx)
Stockholms län,Stockholm,2000,8027.19428963889,Kväveoxider (NOx)
Stockholms län,Sundbyberg,2000,165.747845433929,Kväveoxider (NOx)
Stockholms län,Södertälje,2000,1700.09161506996,Kväveoxider (NOx)
Stockholms län,Tyresö,2000,168.661032307725,Kväveoxider (NOx)
Stockholms län,Täby,2000,484.546440298427,Kväveoxider (NOx)
Stockholms län,Upplands-Bro,2000,500.233515664006,Kväveoxider (NOx)
Stockholms län,Upplands Väsby,2000,474.716934714035,Kväveoxider (NOx)
Stockholms län,Vallentuna,2000,416.918765099213,Kväveoxider (NOx)
Stockholms län,Vaxholm,2000,303.009098559216,Kväveoxider (NOx)
Stockholms län,Värmdö,2000,1343.15710164162,Kväveoxider (NOx)
Stockholms län,Österåker,2000,1065.642828862,Kväveoxider (NOx)
Södermanlands län,Alla,2000,7259.64914276783,Kväveoxider (NOx)
Södermanlands län,Eskilstuna,2000,1511.74822603341,Kväveoxider (NOx)
Södermanlands län,Flen,2000,462.44798301655,Kväveoxider (NOx)
Södermanlands län,Gnesta,2000,235.481703339747,Kväveoxider (NOx)
Södermanlands län,Katrineholm,2000,780.089407502895,Kväveoxider (NOx)
Södermanlands län,Nyköping,2000,2006.89709140076,Kväveoxider (NOx)
Södermanlands län,Oxelösund,2000,794.921345027083,Kväveoxider (NOx)
Södermanlands län,Strängnäs,2000,853.315910126557,Kväveoxider (NOx)
Södermanlands län,Trosa,2000,376.109578289189,Kväveoxider (NOx)
Södermanlands län,Vingåker,2000,238.638149690113,Kväveoxider (NOx)
Uppsala län,Alla,2000,8844.2351589651,Kväveoxider (NOx)
Uppsala län,Enköping,2000,1326.43046180178,Kväveoxider (NOx)
Uppsala län,Heby,2000,533.652767572204,Kväveoxider (NOx)
Uppsala län,Håbo,2000,421.350919566538,Kväveoxider (NOx)
Uppsala län,Knivsta,2000,472.432651717686,Kväveoxider (NOx)
Uppsala län,Tierp,2000,896.760063150009,Kväveoxider (NOx)
Uppsala län,Uppsala,2000,2671.30691031025,Kväveoxider (NOx)
Uppsala län,Älvkarleby,2000,1152.40739800124,Kväveoxider (NOx)
Uppsala län,Östhammar,2000,1369.89364366939,Kväveoxider (NOx)
Värmlands län,Alla,2000,8556.66329096335,Kväveoxider (NOx)
Värmlands län,Arvika,2000,541.475241075301,Kväveoxider (NOx)
Värmlands län,Eda,2000,244.78968566071,Kväveoxider (NOx)
Värmlands län,Filipstad,2000,295.245938137692,Kväveoxider (NOx)
Värmlands län,Forshaga,2000,153.634877058459,Kväveoxider (NOx)
Värmlands län,Grums,2000,1238.42285945388,Kväveoxider (NOx)
Värmlands län,Hagfors,2000,470.27247972829,Kväveoxider (NOx)
Värmlands län,Hammarö,2000,808.562315816589,Kväveoxider (NOx)
Värmlands län,Karlstad,2000,1604.19791137118,Kväveoxider (NOx)
Värmlands län,Kil,2000,263.842683014721,Kväveoxider (NOx)
Värmlands län,Kristinehamn,2000,917.461899299613,Kväveoxider (NOx)
Värmlands län,Munkfors,2000,78.8382966115504,Kväveoxider (NOx)
Värmlands län,Storfors,2000,98.6024585659942,Kväveoxider (NOx)
Värmlands län,Sunne,2000,452.27893850221,Kväveoxider (NOx)
Värmlands län,Säffle,2000,618.119162292737,Kväveoxider (NOx)
Värmlands län,Torsby,2000,405.837056849743,Kväveoxider (NOx)
Värmlands län,Årjäng,2000,365.081080012391,Kväveoxider (NOx)
Västerbottens län,Alla,2000,7879.81015269522,Kväveoxider (NOx)
Västerbottens län,Bjurholm,2000,114.425974060223,Kväveoxider (NOx)
Västerbottens län,Dorotea,2000,101.360536951638,Kväveoxider (NOx)
Västerbottens län,Lycksele,2000,395.305997768887,Kväveoxider (NOx)
Västerbottens län,Malå,2000,93.9266220807725,Kväveoxider (NOx)
Västerbottens län,Nordmaling,2000,320.7745243275,Kväveoxider (NOx)
Västerbottens län,Norsjö,2000,180.098915974006,Kväveoxider (NOx)
Västerbottens län,Robertsfors,2000,401.430373318035,Kväveoxider (NOx)
Västerbottens län,Skellefteå,2000,2075.99309747761,Kväveoxider (NOx)
Västerbottens län,Sorsele,2000,123.329228056892,Kväveoxider (NOx)
Västerbottens län,Storuman,2000,309.149131805741,Kväveoxider (NOx)
Västerbottens län,Umeå,2000,2847.88505909773,Kväveoxider (NOx)
Västerbottens län,Vilhelmina,2000,258.54318496932,Kväveoxider (NOx)
Västerbottens län,Vindeln,2000,272.458530010332,Kväveoxider (NOx)
Västerbottens län,Vännäs,2000,178.051325504706,Kväveoxider (NOx)
Västerbottens län,Åsele,2000,207.078008158036,Kväveoxider (NOx)
Västernorrlands län,Alla,2000,9641.81692154306,Kväveoxider (NOx)
Västernorrlands län,Härnösand,2000,740.768827242462,Kväveoxider (NOx)
Västernorrlands län,Kramfors,2000,1002.46247781917,Kväveoxider (NOx)
Västernorrlands län,Sollefteå,2000,712.639868542285,Kväveoxider (NOx)
Västernorrlands län,Sundsvall,2000,2263.13997473527,Kväveoxider (NOx)
Västernorrlands län,Timrå,2000,1260.26925945502,Kväveoxider (NOx)
Västernorrlands län,Ånge,2000,648.779974121219,Kväveoxider (NOx)
Västernorrlands län,Örnsköldsvik,2000,3013.75695792866,Kväveoxider (NOx)
Västmanlands län,Alla,2000,6241.83259678957,Kväveoxider (NOx)
Västmanlands län,Arboga,2000,418.048627829218,Kväveoxider (NOx)
Västmanlands län,Fagersta,2000,362.823508040162,Kväveoxider (NOx)
Västmanlands län,Hallstahammar,2000,388.943882400895,Kväveoxider (NOx)
Västmanlands län,Kungsör,2000,317.762119565249,Kväveoxider (NOx)
Västmanlands län,Köping,2000,1124.13310652736,Kväveoxider (NOx)
Västmanlands län,Norberg,2000,194.238244642631,Kväveoxider (NOx)
Västmanlands län,Sala,2000,709.405412772305,Kväveoxider (NOx)
Västmanlands län,Skinnskatteberg,2000,201.12229658729,Kväveoxider (NOx)
Västmanlands län,Surahammar,2000,211.747407725652,Kväveoxider (NOx)
Västmanlands län,Västerås,2000,2313.60774933382,Kväveoxider (NOx)
Västra Götalands län,Alla,2000,38530.2599691226,Kväveoxider (NOx)
Västra Götalands län,Ale,2000,433.670575560929,Kväveoxider (NOx)
Västra Götalands län,Alingsås,2000,523.928100540441,Kväveoxider (NOx)
Västra Götalands län,Bengtsfors,2000,370.209293312803,Kväveoxider (NOx)
Västra Götalands län,Bollebygd,2000,247.996876026887,Kväveoxider (NOx)
Västra Götalands län,Borås,2000,1403.44634327773,Kväveoxider (NOx)
Västra Götalands län,Dals-Ed,2000,131.599710235343,Kväveoxider (NOx)
Västra Götalands län,Essunga,2000,166.082439216007,Kväveoxider (NOx)
Västra Götalands län,Falköping,2000,867.757328223483,Kväveoxider (NOx)
Västra Götalands län,Färgelanda,2000,204.272165629854,Kväveoxider (NOx)
Västra Götalands län,Grästorp,2000,233.680714656186,Kväveoxider (NOx)
Västra Götalands län,Gullspång,2000,260.79115215117,Kväveoxider (NOx)
Västra Götalands län,Göteborg,2000,9775.28911779756,Kväveoxider (NOx)
Västra Götalands län,Götene,2000,469.801251188478,Kväveoxider (NOx)
Västra Götalands län,Herrljunga,2000,239.236671779653,Kväveoxider (NOx)
Västra Götalands län,Hjo,2000,205.882304306832,Kväveoxider (NOx)
Västra Götalands län,Härryda,2000,995.338934853043,Kväveoxider (NOx)
Västra Götalands län,Karlsborg,2000,185.550282479225,Kväveoxider (NOx)
Västra Götalands län,Kungälv,2000,895.200045134348,Kväveoxider (NOx)
Västra Götalands län,Lerum,2000,519.720224702332,Kväveoxider (NOx)
Västra Götalands län,Lidköping,2000,758.110653360064,Kväveoxider (NOx)
Västra Götalands län,Lilla Edet,2000,298.076688597746,Kväveoxider (NOx)
Västra Götalands län,Lysekil,2000,1663.34884416004,Kväveoxider (NOx)
Västra Götalands län,Mariestad,2000,713.54391474288,Kväveoxider (NOx)
Västra Götalands län,Mark,2000,563.130212763241,Kväveoxider (NOx)
Västra Götalands län,Mellerud,2000,342.096509353498,Kväveoxider (NOx)
Västra Götalands län,Munkedal,2000,404.79822218122,Kväveoxider (NOx)
Västra Götalands län,Mölndal,2000,967.62136451835,Kväveoxider (NOx)
Västra Götalands län,Orust,2000,538.981868811457,Kväveoxider (NOx)
Västra Götalands län,Partille,2000,271.719309430415,Kväveoxider (NOx)
Västra Götalands län,Skara,2000,480.430999670742,Kväveoxider (NOx)
Västra Götalands län,Skövde,2000,1152.77576645628,Kväveoxider (NOx)
Västra Götalands län,Sotenäs,2000,408.913876726554,Kväveoxider (NOx)
Västra Götalands län,Stenungsund,2000,1564.80616062666,Kväveoxider (NOx)
Västra Götalands län,Strömstad,2000,655.241506370723,Kväveoxider (NOx)
Västra Götalands län,Svenljunga,2000,278.953614059071,Kväveoxider (NOx)
Västra Götalands län,Tanum,2000,1221.53492382766,Kväveoxider (NOx)
Västra Götalands län,Tibro,2000,187.59789456937,Kväveoxider (NOx)
Västra Götalands län,Tidaholm,2000,277.732170586006,Kväveoxider (NOx)
Västra Götalands län,Tjörn,2000,874.1731756465,Kväveoxider (NOx)
Västra Götalands län,Tranemo,2000,378.207172375969,Kväveoxider (NOx)
Västra Götalands län,Trollhättan,2000,742.612872226274,Kväveoxider (NOx)
Västra Götalands län,Töreboda,2000,273.552625117727,Kväveoxider (NOx)
Västra Götalands län,Uddevalla,2000,1191.96382213213,Kväveoxider (NOx)
Västra Götalands län,Ulricehamn,2000,652.321063757711,Kväveoxider (NOx)
Västra Götalands län,Vara,2000,686.921836328905,Kväveoxider (NOx)
Västra Götalands län,Vårgårda,2000,370.629754798162,Kväveoxider (NOx)
Västra Götalands län,Vänersborg,2000,1098.8455992361,Kväveoxider (NOx)
Västra Götalands län,Åmål,2000,286.454224968059,Kväveoxider (NOx)
Västra Götalands län,Öckerö,2000,1095.7096812159,Kväveoxider (NOx)
Örebro län,Alla,2000,7470.44708608056,Kväveoxider (NOx)
Örebro län,Askersund,2000,755.251685608187,Kväveoxider (NOx)
Örebro län,Degerfors,2000,263.592958896374,Kväveoxider (NOx)
Örebro län,Hallsberg,2000,484.856163887222,Kväveoxider (NOx)
Örebro län,Hällefors,2000,225.296039238437,Kväveoxider (NOx)
Örebro län,Karlskoga,2000,607.758974387344,Kväveoxider (NOx)
Örebro län,Kumla,2000,529.67383585578,Kväveoxider (NOx)
Örebro län,Laxå,2000,381.600465567981,Kväveoxider (NOx)
Örebro län,Lekeberg,2000,225.521140608476,Kväveoxider (NOx)
Örebro län,Lindesberg,2000,1099.98447666753,Kväveoxider (NOx)
Örebro län,Ljusnarsberg,2000,183.002660706354,Kväveoxider (NOx)
Örebro län,Nora,2000,189.793747731837,Kväveoxider (NOx)
Örebro län,Örebro,2000,2524.11465822778,Kväveoxider (NOx)
Östergötlands län,Alla,2000,10685.7504812667,Kväveoxider (NOx)
Östergötlands län,Boxholm,2000,216.71814551705,Kväveoxider (NOx)
Östergötlands län,Finspång,2000,362.195937197213,Kväveoxider (NOx)
Östergötlands län,Kinda,2000,334.808425159948,Kväveoxider (NOx)
Östergötlands län,Linköping,2000,2634.13245543352,Kväveoxider (NOx)
Östergötlands län,Mjölby,2000,882.959564269721,Kväveoxider (NOx)
Östergötlands län,Motala,2000,808.418803881021,Kväveoxider (NOx)
Östergötlands län,Norrköping,2000,3623.59488668461,Kväveoxider (NOx)
Östergötlands län,Söderköping,2000,374.688685142313,Kväveoxider (NOx)
Östergötlands län,Vadstena,2000,225.238423172495,Kväveoxider (NOx)
Östergötlands län,Valdemarsvik,2000,338.604657634075,Kväveoxider (NOx)
Östergötlands län,Ydre,2000,140.186362579806,Kväveoxider (NOx)
Östergötlands län,Åtvidaberg,2000,248.781107057588,Kväveoxider (NOx)
Östergötlands län,Ödeshög,2000,495.422373832207,Kväveoxider (NOx)
Alla,Alla,2005,374857.957127646,Kväveoxider (NOx)
Blekinge län,Alla,2005,6044.80791000494,Kväveoxider (NOx)
Blekinge län,Karlshamn,2005,1438.72291095945,Kväveoxider (NOx)
Blekinge län,Karlskrona,2005,3402.9756120406,Kväveoxider (NOx)
Blekinge län,Olofström,2005,212.87836429009,Kväveoxider (NOx)
Blekinge län,Ronneby,2005,590.852218831393,Kväveoxider (NOx)
Blekinge län,Sölvesborg,2005,399.378581005521,Kväveoxider (NOx)
Dalarnas län,Alla,2005,6612.80200513623,Kväveoxider (NOx)
Dalarnas län,Avesta,2005,768.218906496747,Kväveoxider (NOx)
Dalarnas län,Borlänge,2005,1392.94889625212,Kväveoxider (NOx)
Dalarnas län,Falun,2005,870.328432849394,Kväveoxider (NOx)
Dalarnas län,Gagnef,2005,197.362503505765,Kväveoxider (NOx)
Dalarnas län,Hedemora,2005,379.283419705004,Kväveoxider (NOx)
Dalarnas län,Leksand,2005,271.73271858356,Kväveoxider (NOx)
Dalarnas län,Ludvika,2005,442.262237141348,Kväveoxider (NOx)
Dalarnas län,Malung-Sälen,2005,316.437786452584,Kväveoxider (NOx)
Dalarnas län,Mora,2005,441.237106590316,Kväveoxider (NOx)
Dalarnas län,Orsa,2005,154.719706799214,Kväveoxider (NOx)
Dalarnas län,Rättvik,2005,347.754079922548,Kväveoxider (NOx)
Dalarnas län,Smedjebacken,2005,282.662652341065,Kväveoxider (NOx)
Dalarnas län,Säter,2005,266.590620220577,Kväveoxider (NOx)
Dalarnas län,Vansbro,2005,210.685307322376,Kväveoxider (NOx)
Dalarnas län,Älvdalen,2005,270.577353515862,Kväveoxider (NOx)
Gotlands län,Alla,2005,12907.2049051373,Kväveoxider (NOx)
Gotlands län,Gotland,2005,12907.2049051373,Kväveoxider (NOx)
Gävleborgs län,Alla,2005,9548.48122884917,Kväveoxider (NOx)
Gävleborgs län,Bollnäs,2005,524.713420593633,Kväveoxider (NOx)
Gävleborgs län,Gävle,2005,3623.16291083428,Kväveoxider (NOx)
Gävleborgs län,Hofors,2005,371.448237820575,Kväveoxider (NOx)
Gävleborgs län,Hudiksvall,2005,1685.8250043677,Kväveoxider (NOx)
Gävleborgs län,Ljusdal,2005,597.021615955913,Kväveoxider (NOx)
Gävleborgs län,Nordanstig,2005,388.908450297062,Kväveoxider (NOx)
Gävleborgs län,Ockelbo,2005,128.947357380311,Kväveoxider (NOx)
Gävleborgs län,Ovanåker,2005,292.694328611506,Kväveoxider (NOx)
Gävleborgs län,Sandviken,2005,845.9531216396,Kväveoxider (NOx)
Gävleborgs län,Söderhamn,2005,1089.80639004285,Kväveoxider (NOx)
Hallands län,Alla,2005,8724.25625849946,Kväveoxider (NOx)
Hallands län,Falkenberg,2005,1295.9593635857,Kväveoxider (NOx)
Hallands län,Halmstad,2005,2400.05090436349,Kväveoxider (NOx)
Hallands län,Hylte,2005,477.207077121574,Kväveoxider (NOx)
Hallands län,Kungsbacka,2005,1712.79146852487,Kväveoxider (NOx)
Hallands län,Laholm,2005,665.450276352227,Kväveoxider (NOx)
Hallands län,Varberg,2005,2172.79653837118,Kväveoxider (NOx)
Jämtlands län,Alla,2005,3755.35368969596,Kväveoxider (NOx)
Jämtlands län,Berg,2005,343.190432155375,Kväveoxider (NOx)
Jämtlands län,Bräcke,2005,275.067077087853,Kväveoxider (NOx)
Jämtlands län,Härjedalen,2005,590.53359825917,Kväveoxider (NOx)
Jämtlands län,Krokom,2005,414.766587184752,Kväveoxider (NOx)
Jämtlands län,Ragunda,2005,265.761295224984,Kväveoxider (NOx)
Jämtlands län,Strömsund,2005,542.564213239333,Kväveoxider (NOx)
Jämtlands län,Åre,2005,364.626290706873,Kväveoxider (NOx)
Jämtlands län,Östersund,2005,958.844231131599,Kväveoxider (NOx)
Jönköpings län,Alla,2005,7306.89233131278,Kväveoxider (NOx)
Jönköpings län,Aneby,2005,149.943140589814,Kväveoxider (NOx)
Jönköpings län,Eksjö,2005,422.858804873455,Kväveoxider (NOx)
Jönköpings län,Gislaved,2005,575.899020019784,Kväveoxider (NOx)
Jönköpings län,Gnosjö,2005,134.269139656714,Kväveoxider (NOx)
Jönköpings län,Habo,2005,196.003420939653,Kväveoxider (NOx)
Jönköpings län,Jönköping,2005,2388.29290279833,Kväveoxider (NOx)
Jönköpings län,Mullsjö,2005,120.399378563689,Kväveoxider (NOx)
Jönköpings län,Nässjö,2005,518.725069603067,Kväveoxider (NOx)
Jönköpings län,Sävsjö,2005,307.430197379422,Kväveoxider (NOx)
Jönköpings län,Tranås,2005,236.51519046039,Kväveoxider (NOx)
Jönköpings län,Vaggeryd,2005,647.211042377939,Kväveoxider (NOx)
Jönköpings län,Vetlanda,2005,672.331972252584,Kväveoxider (NOx)
Jönköpings län,Värnamo,2005,937.013195181109,Kväveoxider (NOx)
Kalmar län,Alla,2005,10267.9917597934,Kväveoxider (NOx)
Kalmar län,Borgholm,2005,1062.11120759143,Kväveoxider (NOx)
Kalmar län,Emmaboda,2005,255.727100627088,Kväveoxider (NOx)
Kalmar län,Hultsfred,2005,399.853255625136,Kväveoxider (NOx)
Kalmar län,Högsby,2005,183.668730595192,Kväveoxider (NOx)
Kalmar län,Kalmar,2005,1013.23574217426,Kväveoxider (NOx)
Kalmar län,Mönsterås,2005,1198.1144966874,Kväveoxider (NOx)
Kalmar län,Mörbylånga,2005,3372.38353738933,Kväveoxider (NOx)
Kalmar län,Nybro,2005,436.715586642898,Kväveoxider (NOx)
Kalmar län,Oskarshamn,2005,811.50484392714,Kväveoxider (NOx)
Kalmar län,Torsås,2005,198.4919438598,Kväveoxider (NOx)
Kalmar län,Vimmerby,2005,403.703371871384,Kväveoxider (NOx)
Kalmar län,Västervik,2005,932.482282536603,Kväveoxider (NOx)
Kronobergs län,Alla,2005,5207.1470395456,Kväveoxider (NOx)
Kronobergs län,Alvesta,2005,631.219593516646,Kväveoxider (NOx)
Kronobergs län,Lessebo,2005,197.934280166265,Kväveoxider (NOx)
Kronobergs län,Ljungby,2005,1285.50817033666,Kväveoxider (NOx)
Kronobergs län,Markaryd,2005,479.631471900376,Kväveoxider (NOx)
Kronobergs län,Tingsryd,2005,440.720095215708,Kväveoxider (NOx)
Kronobergs län,Uppvidinge,2005,284.873466887238,Kväveoxider (NOx)
Kronobergs län,Växjö,2005,1437.19912355403,Kväveoxider (NOx)
Kronobergs län,Älmhult,2005,450.060790236157,Kväveoxider (NOx)
Norrbottens län,Alla,2005,12209.4203690673,Kväveoxider (NOx)
Norrbottens län,Arjeplog,2005,151.003978162091,Kväveoxider (NOx)
Norrbottens län,Arvidsjaur,2005,266.901619584366,Kväveoxider (NOx)
Norrbottens län,Boden,2005,425.446237910597,Kväveoxider (NOx)
Norrbottens län,Gällivare,2005,1682.19081120496,Kväveoxider (NOx)
